somministrazioni,regione,siglaCategoria,identificativo,categoria,codice_regione,data,vaccino,punto,classeEta,siglaRegione
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010026 06_AMB. VACCINAZIONI P.O. OVADA_20-29,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 06_AMB. VACCINAZIONI P.O. OVADA,20-29,PIE
3,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010027 00_OSPEDALE DI FOSSANO_20-29,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010027 00_OSPEDALE DI FOSSANO,20-29,PIE
3,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010030 01_OSPEDALE AGNELLI PINEROLO_20-29,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010030 01_OSPEDALE AGNELLI PINEROLO,20-29,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010032_PRESIDIO OSPEDALIERO PONDERANO_20-29,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010032_PRESIDIO OSPEDALIERO PONDERANO,20-29,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010079 01_OSPEDALE DEGLI INFERMI RIVOLI_20-29,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010079 01_OSPEDALE DEGLI INFERMI RIVOLI,20-29,PIE
3,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010124 01_OSPEDALE DI MONDOVI'_20-29,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010124 01_OSPEDALE DI MONDOVI',20-29,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010124 02_OSPEDALE DI CEVA_20-29,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010124 02_OSPEDALE DI CEVA,20-29,PIE
3,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010126 02_OSPEDALE DI SALUZZO_20-29,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010126 02_OSPEDALE DI SALUZZO,20-29,PIE
5,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010211_OSPEDALE DI VERDUNO_20-29,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010211_OSPEDALE DI VERDUNO,20-29,PIE
4,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010905_CENTRO VACCINALE AOU NOVARA_20-29,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010905_CENTRO VACCINALE AOU NOVARA,20-29,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010906_CENTRO VACCINALE S. CROCE CN_20-29,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010906_CENTRO VACCINALE S. CROCE CN,20-29,PIE
5,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010908_CENTRO VACCINALE MAURIZIANO_20-29,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010908_CENTRO VACCINALE MAURIZIANO,20-29,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010909_CENTRO VACC CITTÀ DELLA SALUTE_20-29,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010909_CENTRO VACC CITTÀ DELLA SALUTE,20-29,PIE
3,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_41327_COVID VERCELLI_20-29,2 - Personale non Sanitario,01,2021-01-08,PF/BT,41327_COVID VERCELLI,20-29,PIE
1,Piemonte,TML_CAT_ALTRO,08/01/2021_PF/BT_PIE_570491_CR MARIA ASSUNTA DI CASTELLERO_20-29,2 - Personale non Sanitario,01,2021-01-08,PF/BT,570491_CR MARIA ASSUNTA DI CASTELLERO,20-29,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_670688_RSA SALOMON E AUGUSTO SEGRE TO_20-29,2 - Personale non Sanitario,01,2021-01-08,PF/BT,670688_RSA SALOMON E AUGUSTO SEGRE TO,20-29,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_671209_RSA SAN MATTEO DI NICHELINO_20-29,2 - Personale non Sanitario,01,2021-01-08,PF/BT,671209_RSA SAN MATTEO DI NICHELINO,20-29,PIE
2,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_000129_CASA DELLA SALUTE DI CHIERI_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,000129_CASA DELLA SALUTE DI CHIERI,30-39,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_000266_CENTRO VACCINALE ASL CN1_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,000266_CENTRO VACCINALE ASL CN1,30-39,PIE
4,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_000371_CV COVID ALESSANDRIA_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,000371_CV COVID ALESSANDRIA,30-39,PIE
6,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_000574_OSP. SAN LORENZO CARMAGNOLA_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,000574_OSP. SAN LORENZO CARMAGNOLA,30-39,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010003_OSPEDALE MARIA VITTORIA TORINO_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010003_OSPEDALE MARIA VITTORIA TORINO,30-39,PIE
4,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010008 01_OSPEDALE CARDINAL MASSAIA ASTI_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010008 01_OSPEDALE CARDINAL MASSAIA ASTI,30-39,PIE
3,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010010 00_OSPEDALE OFTALMICO TORINO_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010010 00_OSPEDALE OFTALMICO TORINO,30-39,PIE
1,Piemonte,TML_CAT_ALTRO,08/01/2021_PF/BT_PIE_010026 01_AMB. VACCINAZIONI P.O CASALE M_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 01_AMB. VACCINAZIONI P.O CASALE M,30-39,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010026 01_AMB. VACCINAZIONI P.O CASALE M_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 01_AMB. VACCINAZIONI P.O CASALE M,30-39,PIE
11,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010026 03_AMB. VACCINAZIONI P.O. TORTONA_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 03_AMB. VACCINAZIONI P.O. TORTONA,30-39,PIE
5,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010026 04_AMB. VACCINAZIONI P.O. NOVI L_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 04_AMB. VACCINAZIONI P.O. NOVI L,30-39,PIE
11,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010026 04_AMB. VACCINAZIONI P.O. NOVI L_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 04_AMB. VACCINAZIONI P.O. NOVI L,30-39,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010026 06_AMB. VACCINAZIONI P.O. OVADA_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 06_AMB. VACCINAZIONI P.O. OVADA,30-39,PIE
10,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010027 00_OSPEDALE DI FOSSANO_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010027 00_OSPEDALE DI FOSSANO,30-39,PIE
4,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010030 01_OSPEDALE AGNELLI PINEROLO_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010030 01_OSPEDALE AGNELLI PINEROLO,30-39,PIE
6,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010032_PRESIDIO OSPEDALIERO PONDERANO_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010032_PRESIDIO OSPEDALIERO PONDERANO,30-39,PIE
5,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010079 01_OSPEDALE DEGLI INFERMI RIVOLI_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010079 01_OSPEDALE DEGLI INFERMI RIVOLI,30-39,PIE
2,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010124 01_OSPEDALE DI MONDOVI'_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010124 01_OSPEDALE DI MONDOVI',30-39,PIE
6,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010124 02_OSPEDALE DI CEVA_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010124 02_OSPEDALE DI CEVA,30-39,PIE
2,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010126 01_OSPEDALE DI SAVIGLIANO_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010126 01_OSPEDALE DI SAVIGLIANO,30-39,PIE
5,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010126 02_OSPEDALE DI SALUZZO_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010126 02_OSPEDALE DI SALUZZO,30-39,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010666_CLINICA CITTA' DI ALESSANDRIA_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010666_CLINICA CITTA' DI ALESSANDRIA,30-39,PIE
5,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010905_CENTRO VACCINALE AOU NOVARA_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010905_CENTRO VACCINALE AOU NOVARA,30-39,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010906_CENTRO VACCINALE S. CROCE CN_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010906_CENTRO VACCINALE S. CROCE CN,30-39,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010907_CENTRO VACC. AOU ALESSANDRIA_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010907_CENTRO VACC. AOU ALESSANDRIA,30-39,PIE
9,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010908_CENTRO VACCINALE MAURIZIANO_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010908_CENTRO VACCINALE MAURIZIANO,30-39,PIE
2,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010908_MEDICO COMPETENTE NOVARA SUD_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010908_MEDICO COMPETENTE NOVARA SUD,30-39,PIE
4,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010909_CENTRO VACC CITTÀ DELLA SALUTE_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010909_CENTRO VACC CITTÀ DELLA SALUTE,30-39,PIE
3,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_41327_COVID VERCELLI_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,41327_COVID VERCELLI,30-39,PIE
2,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_670688_RSA SALOMON E AUGUSTO SEGRE TO_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,670688_RSA SALOMON E AUGUSTO SEGRE TO,30-39,PIE
2,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_671209_RSA SAN MATTEO DI NICHELINO_30-39,2 - Personale non Sanitario,01,2021-01-08,PF/BT,671209_RSA SAN MATTEO DI NICHELINO,30-39,PIE
5,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_000129_CASA DELLA SALUTE DI CHIERI_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,000129_CASA DELLA SALUTE DI CHIERI,40-49,PIE
5,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_000266_CENTRO VACCINALE ASL CN1_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,000266_CENTRO VACCINALE ASL CN1,40-49,PIE
5,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_000371_CV COVID ALESSANDRIA_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,000371_CV COVID ALESSANDRIA,40-49,PIE
5,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_000574_OSP. SAN LORENZO CARMAGNOLA_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,000574_OSP. SAN LORENZO CARMAGNOLA,40-49,PIE
3,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010003_OSPEDALE MARIA VITTORIA TORINO_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010003_OSPEDALE MARIA VITTORIA TORINO,40-49,PIE
6,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010008 01_OSPEDALE CARDINAL MASSAIA ASTI_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010008 01_OSPEDALE CARDINAL MASSAIA ASTI,40-49,PIE
11,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010010 00_OSPEDALE OFTALMICO TORINO_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010010 00_OSPEDALE OFTALMICO TORINO,40-49,PIE
5,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010011_CENTRO VACC S G BOSCO_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010011_CENTRO VACC S G BOSCO,40-49,PIE
4,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010017 00_OSPEDALE DI CHIVASSO_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010017 00_OSPEDALE DI CHIVASSO,40-49,PIE
2,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010019 01_OSPEDALE DI CIRIE'_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010019 01_OSPEDALE DI CIRIE',40-49,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010026 01_AMB. VACCINAZIONI P.O CASALE M_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 01_AMB. VACCINAZIONI P.O CASALE M,40-49,PIE
10,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010026 03_AMB. VACCINAZIONI P.O. TORTONA_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 03_AMB. VACCINAZIONI P.O. TORTONA,40-49,PIE
3,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010026 04_AMB. VACCINAZIONI P.O. NOVI L_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 04_AMB. VACCINAZIONI P.O. NOVI L,40-49,PIE
7,Piemonte,TML_CAT_ALTRO,08/01/2021_PF/BT_PIE_010026 04_AMB. VACCINAZIONI P.O. NOVI L_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 04_AMB. VACCINAZIONI P.O. NOVI L,40-49,PIE
2,Piemonte,TML_CAT_ALTRO,08/01/2021_PF/BT_PIE_010026 05_AMB. VACCINAZIONI P.O. ACQUI T_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 05_AMB. VACCINAZIONI P.O. ACQUI T,40-49,PIE
2,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010026 05_AMB. VACCINAZIONI P.O. ACQUI T_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 05_AMB. VACCINAZIONI P.O. ACQUI T,40-49,PIE
3,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010026 06_AMB. VACCINAZIONI P.O. OVADA_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 06_AMB. VACCINAZIONI P.O. OVADA,40-49,PIE
8,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010027 00_OSPEDALE DI FOSSANO_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010027 00_OSPEDALE DI FOSSANO,40-49,PIE
8,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010030 01_OSPEDALE AGNELLI PINEROLO_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010030 01_OSPEDALE AGNELLI PINEROLO,40-49,PIE
5,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010032_PRESIDIO OSPEDALIERO PONDERANO_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010032_PRESIDIO OSPEDALIERO PONDERANO,40-49,PIE
6,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010079 01_OSPEDALE DEGLI INFERMI RIVOLI_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010079 01_OSPEDALE DEGLI INFERMI RIVOLI,40-49,PIE
7,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010124 01_OSPEDALE DI MONDOVI'_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010124 01_OSPEDALE DI MONDOVI',40-49,PIE
4,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010124 02_OSPEDALE DI CEVA_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010124 02_OSPEDALE DI CEVA,40-49,PIE
5,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010126 01_OSPEDALE DI SAVIGLIANO_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010126 01_OSPEDALE DI SAVIGLIANO,40-49,PIE
5,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010126 02_OSPEDALE DI SALUZZO_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010126 02_OSPEDALE DI SALUZZO,40-49,PIE
5,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010208_MEDICO COMPETENTE NOVARA NORD_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010208_MEDICO COMPETENTE NOVARA NORD,40-49,PIE
6,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010211_OSPEDALE DI VERDUNO_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010211_OSPEDALE DI VERDUNO,40-49,PIE
5,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010666_CLINICA CITTA' DI ALESSANDRIA_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010666_CLINICA CITTA' DI ALESSANDRIA,40-49,PIE
7,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010905_CENTRO VACCINALE AOU NOVARA_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010905_CENTRO VACCINALE AOU NOVARA,40-49,PIE
4,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010906_CENTRO VACCINALE S. CROCE CN_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010906_CENTRO VACCINALE S. CROCE CN,40-49,PIE
2,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010907_CENTRO VACC. AOU ALESSANDRIA_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010907_CENTRO VACC. AOU ALESSANDRIA,40-49,PIE
16,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010908_CENTRO VACCINALE MAURIZIANO_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010908_CENTRO VACCINALE MAURIZIANO,40-49,PIE
7,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010908_MEDICO COMPETENTE NOVARA SUD_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010908_MEDICO COMPETENTE NOVARA SUD,40-49,PIE
11,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010909_CENTRO VACC CITTÀ DELLA SALUTE_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010909_CENTRO VACC CITTÀ DELLA SALUTE,40-49,PIE
14,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_41327_COVID VERCELLI_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,41327_COVID VERCELLI,40-49,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_50010901_CLINICA EPOREDIESE_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,50010901_CLINICA EPOREDIESE,40-49,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_670681_C.R. DON GIORGIO NOBILI_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,670681_C.R. DON GIORGIO NOBILI,40-49,PIE
3,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_670688_RSA SALOMON E AUGUSTO SEGRE TO_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,670688_RSA SALOMON E AUGUSTO SEGRE TO,40-49,PIE
3,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_671209_RSA SAN MATTEO DI NICHELINO_40-49,2 - Personale non Sanitario,01,2021-01-08,PF/BT,671209_RSA SAN MATTEO DI NICHELINO,40-49,PIE
10,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_000129_CASA DELLA SALUTE DI CHIERI_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,000129_CASA DELLA SALUTE DI CHIERI,50-59,PIE
11,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_000266_CENTRO VACCINALE ASL CN1_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,000266_CENTRO VACCINALE ASL CN1,50-59,PIE
10,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_000371_CV COVID ALESSANDRIA_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,000371_CV COVID ALESSANDRIA,50-59,PIE
15,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_000574_OSP. SAN LORENZO CARMAGNOLA_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,000574_OSP. SAN LORENZO CARMAGNOLA,50-59,PIE
8,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010003_OSPEDALE MARIA VITTORIA TORINO_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010003_OSPEDALE MARIA VITTORIA TORINO,50-59,PIE
2,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010004_OSP. SANTA CROCE MONCALIERI_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010004_OSP. SANTA CROCE MONCALIERI,50-59,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010007_OSPEDALE MARTINI TORINO_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010007_OSPEDALE MARTINI TORINO,50-59,PIE
18,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010008 01_OSPEDALE CARDINAL MASSAIA ASTI_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010008 01_OSPEDALE CARDINAL MASSAIA ASTI,50-59,PIE
21,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010010 00_OSPEDALE OFTALMICO TORINO_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010010 00_OSPEDALE OFTALMICO TORINO,50-59,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010011_CENTRO VACC S G BOSCO_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010011_CENTRO VACC S G BOSCO,50-59,PIE
4,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010017 00_OSPEDALE DI CHIVASSO_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010017 00_OSPEDALE DI CHIVASSO,50-59,PIE
1,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010019 01_OSPEDALE DI CIRIE'_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010019 01_OSPEDALE DI CIRIE',50-59,PIE
2,Piemonte,TML_CAT_ALTRO,08/01/2021_PF/BT_PIE_010026 01_AMB. VACCINAZIONI P.O CASALE M_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 01_AMB. VACCINAZIONI P.O CASALE M,50-59,PIE
5,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010026 01_AMB. VACCINAZIONI P.O CASALE M_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 01_AMB. VACCINAZIONI P.O CASALE M,50-59,PIE
11,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010026 03_AMB. VACCINAZIONI P.O. TORTONA_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 03_AMB. VACCINAZIONI P.O. TORTONA,50-59,PIE
6,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010026 04_AMB. VACCINAZIONI P.O. NOVI L_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 04_AMB. VACCINAZIONI P.O. NOVI L,50-59,PIE
11,Piemonte,TML_CAT_ALTRO,08/01/2021_PF/BT_PIE_010026 04_AMB. VACCINAZIONI P.O. NOVI L_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 04_AMB. VACCINAZIONI P.O. NOVI L,50-59,PIE
3,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010026 05_AMB. VACCINAZIONI P.O. ACQUI T_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 05_AMB. VACCINAZIONI P.O. ACQUI T,50-59,PIE
5,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010026 06_AMB. VACCINAZIONI P.O. OVADA_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010026 06_AMB. VACCINAZIONI P.O. OVADA,50-59,PIE
6,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010027 00_OSPEDALE DI FOSSANO_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010027 00_OSPEDALE DI FOSSANO,50-59,PIE
10,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010030 01_OSPEDALE AGNELLI PINEROLO_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010030 01_OSPEDALE AGNELLI PINEROLO,50-59,PIE
17,Piemonte,TML_CAT_PERSONALE,08/01/2021_PF/BT_PIE_010032_PRESIDIO OSPEDALIERO PONDERANO_50-59,2 - Personale non Sanitario,01,2021-01-08,PF/BT,010032_PRESIDIO OSPEDALIERO PONDERANO,50-59,PIE
